Order_ID,product,Price,Quantity Ordered,Order Date,Purchase Address
184847,Range Rover,17000000,1,11/04/19,"69 4th St, Kianyaga, KI, 04101"
184848,Harrier,2500000,1,11/17/19,"40 6th St, Kiambu, KA, 98200"
184849,Saloon,1200000,1,11/26/19,"545 park St, Westland, WL, 23543"
184850,Harrier,2500000,1,11/03/19,"422 2nd St, Upperhill, UH, 90001"
184851,Saloon,1200000,1,11/06/19,"467 Pine St, Westland, WL, 23543"
184852,Harrier,2500000,1,11/13/19,"374 4th St, Kiambu, KA, 98200"
184853,Van,2000000,1,11/10/19,"547 Pine St, Upperhill, UH, 90001"
184854,Saloon,1200000,1,11/01/19,"505 Maple St, Thika, MA, 73301"
184855,Harrier,2500000,1,11/25/19,"152 6th St, Westland, WL, 23543"
184856,Mazda,900000,1,11/11/19,"706 5th St, Westland, WL, 23543"
184857,BMW,5000000,1,11/30/19,"779 1st St, Thika, MA, 73301"
184858,Lexus,7500000,1,11/27/19,"488 Main St, Kiambu, KA, 98200"
184859,Mazda,900000,1,11/05/19,"573 8th St, Upperhill, UH, 90001"
184860,Voxy Wagon,4500000,1,11/03/19,"372 5th St, Upperhill, UH, 90001"
184861,Mazda,900000,1,11/01/19,"146 2nd St, Nairobi, CA, 10100"
184862,Harrier,2500000,1,11/14/19,"484 1st St, Thika, MA, 73301"
184863,Voxy Wagon,4500000,1,11/06/19,"110 Main St, Nairobi, CA, 10100"
184864,Voxy Wagon,4500000,1,11/23/19,"189 1st St, Nairobi, CA, 10100"
184865,Harrier,2500000,1,11/27/19,"458 Main St, Thika, MA, 73301"
184866,Wish,1400000,1,11/09/19,"16 7th St, Upperhill, UH, 90001"
184867,Saloon,1200000,1,11/19/19,"262 park St, Thika, MA, 73301"
184868,Wish,1400000,1,11/12/19,"181 2nd St, Thika, MA, 73301"
184869,Saloon,1200000,1,11/16/19,"345 2nd St, Kiambu, KA, 98200"
184870,BMW,5000000,1,11/27/19,"367 7th St, Thika, MA, 73301"
184871,Saloon,1200000,1,11/25/19,"628 8th St, Eldoret, EL, 20345"
184872,BMW,5000000,1,11/21/19,"140 park St, Upperhill, UH, 90001"
184873,BMW,5000000,1,11/28/19,"85 2nd St, Nakuru, NY, 11000"
184874,Wish,1400000,1,11/11/19,"39 Pine St, Nakuru, NY, 11000"
184875,Van,2000000,1,11/03/19,"307 Maple St, Nairobi, CA, 10100"
184876,Harrier,2500000,1,11/14/19,"346 4th St, Eldoret, EL, 20345"
184877,Prado TX,4000000,1,11/21/19,"294 park St, Nakuru, NY, 11000"
184878,Prado TX,4000000,1,11/18/19,"468 2nd St, Kiambu, KA, 98200"
184879,Mercides,8000000,1,11/18/19,"361 1st St, Juja, JJ, 34532"
184880,Mercides,8000000,1,11/07/19,"558 Maple St, Nairobi, CA, 10100"
184881,Saloon,1200000,1,11/21/19,"301 2nd St, Westland, WL, 23543"
184882,Van,2000000,1,11/08/19,"133 park St, Upperhill, UH, 90001"
184883,BMW,5000000,1,11/04/19,"104 2nd St, Upperhill, UH, 90001"
184884,Lexus,7500000,1,11/07/19,"64 Main St, Westland, WL, 23543"
184885,Saloon,1200000,1,11/20/19,"359 Main St, Nakuru, NY, 11000"
184886,Mazda,900000,1,11/20/19,"20 6th St, Juja, JJ, 34532"
184887,Saloon,1200000,1,11/30/19,"363 8th St, Nairobi, CA, 10100"
184888,Voxy Wagon,4500000,1,11/20/19,"642 6th St, Eldoret, EL, 20345"
184889,Voxy Wagon,4500000,1,11/30/19,"407 8th St, Eldoret, EL, 20345"
184890,Mazda,900000,1,11/14/19,"470 8th St, Nakuru, NY, 11000"
184891,Lexus,7500000,1,11/16/19,"672 Maple St, Westland, WL, 23543"
184892,Harrier,2500000,1,11/10/19,"38 Pine St, Nakuru, NY, 11000"
184893,Harrier,2500000,1,11/25/19,"611 1st St, Thika, MA, 73301"
184894,Saloon,1200000,1,11/13/19,"712 Maple St, Eldoret, EL, 20345"
184895,Lexus,7500000,1,11/17/19,"532 Maple St, Upperhill, UH, 90001"
184896,Wish,1400000,1,11/28/19,"712 park St, Upperhill, UH, 90001"
184897,Mazda,900000,1,11/17/19,"86 7th St, Upperhill, UH, 90001"
184898,Saloon,1200000,1,11/11/19,"286 8th St, Nakuru, NY, 11000"
184899,Wish,1400000,1,11/20/19,"165 Maple St, Thika, MA, 73301"
184900,Wish,1400000,1,11/30/19,"8 6th St, Westland, WL, 23543"
184901,Wish,1400000,1,11/01/19,"739 2nd St, Westland, WL, 23543"
184902,Harrier,2500000,1,11/05/19,"495 Pine St, Nairobi, CA, 10100"
184903,Van,2000000,1,11/15/19,"532 1st St, Nairobi, CA, 10100"
184904,Van,2000000,1,11/12/19,"253 1st St, Juja, JJ, 34532"
184905,Van,2000000,1,11/08/19,"438 5th St, Thika, MA, 73301"
184906,Wish,1400000,1,11/17/19,"336 6th St, Westland, WL, 23543"
184907,Van,2000000,1,11/02/19,"541 1st St, Juja, JJ, 34532"
184908,Van,2000000,1,11/14/19,"414 Main St, Juja, JJ, 34532"
184909,Mazda,900000,1,11/13/19,"81 2nd St, Westland, WL, 23543"
184910,Prado TX,4000000,1,11/23/19,"268 7th St, Kiambu, KA, 98200"
184911,Prado TX,4000000,1,11/17/19,"510 7th St, Thika, MA, 73301"
184912,Wish,1400000,1,11/15/19,"397 1st St, Thika, MA, 73301"
184913,Van,2000000,1,11/08/19,"3 4th St, Nairobi, CA, 10100"
184914,Lexus,7500000,1,11/25/19,"105 7th St, Kiambu, KA, 98200"
184915,Range Rover,17000000,1,11/20/19,"592 1st St, Nairobi, CA, 10100"
184916,Saloon,1200000,1,11/04/19,"4 6th St, Westland, WL, 23543"
184917,Harrier,2500000,1,11/30/19,"447 Pine St, Juja, JJ, 34532"
184918,Mercides,8000000,1,11/16/19,"287 park St, Juja, JJ, 34532"
184919,Voxy Wagon,4500000,1,11/15/19,"298 1st St, Westland, WL, 23543"
184920,Mazda,900000,1,11/05/19,"605 8th St, Nakuru, NY, 11000"
184921,Wish,1400000,1,11/26/19,"402 Pine St, Upperhill, UH, 90001"
184922,Wish,1400000,1,11/23/19,"681 8th St, Westland, WL, 23543"
184923,Mazda,900000,1,11/11/19,"603 1st St, Nairobi, CA, 10100"
184924,Mazda,900000,1,11/06/19,"79 6th St, Nairobi, CA, 10100"
184925,Voxy Wagon,4500000,1,11/11/19,"569 6th St, Upperhill, UH, 90001"
184926,Mercides,8000000,1,11/11/19,"656 5th St, Eldoret, EL, 20345"
184927,Mazda,900000,1,11/16/19,"760 4th St, Upperhill, UH, 90001"
184928,Van,2000000,1,11/09/19,"329 4th St, Westland, WL, 23543"
184929,Range Rover,17000000,1,11/20/19,"264 5th St, Juja, JJ, 34532"
184930,Prado TX,4000000,1,11/16/19,"384 4th St, Eldoret, EL, 20345"
184931,Harrier,2500000,1,11/22/19,"273 4th St, Thika, MA, 73301"
184932,Van,2000000,1,11/29/19,"435 8th St, Juja, JJ, 34532"
184933,Prado TX,4000000,1,11/21/19,"322 4th St, Kianyaga, KI, 04101"
184934,Lexus,7500000,1,11/06/19,"79 5th St, Juja, JJ, 34532"
184935,Saloon,1200000,1,11/27/19,"520 2nd St, Nairobi, CA, 10100"
184936,Mazda,900000,1,11/05/19,"41 8th St, Juja, JJ, 34532"
184937,Saloon,1200000,1,11/26/19,"732 8th St, Thika, MA, 73301"
184938,Prado TX,4000000,1,11/12/19,"736 2nd St, Thika, MA, 73301"
184939,Voxy Wagon,4500000,1,11/29/19,"368 1st St, Nairobi, CA, 10100"
184940,Prado TX,4000000,1,11/18/19,"307 5th St, Thika, MA, 73301"
184941,Harrier,2500000,1,11/20/19,"202 1st St, Thika, MA, 73301"
184942,Van,2000000,1,11/07/19,"724 6th St, Thika, MA, 73301"
184943,Lexus,7500000,1,11/12/19,"621 8th St, Nairobi, CA, 10100"
184944,Harrier,2500000,1,11/17/19,"138 park St, Upperhill, UH, 90001"
184945,Saloon,1200000,1,11/16/19,"84 5th St, Kianyaga, KI, 04101"
184946,Harrier,2500000,1,11/06/19,"625 7th St, Kiambu, KA, 98200"
184947,Prado TX,4000000,1,11/07/19,"749 park St, Juja, JJ, 34532"
184948,Mercides,8000000,1,11/24/19,"153 park St, Westland, WL, 23543"
184949,Van,2000000,1,11/05/19,"510 Maple St, Thika, MA, 73301"
184950,Harrier,2500000,1,11/20/19,"419 Maple St, Juja, JJ, 34532"
184951,Voxy Wagon,4500000,1,11/16/19,"642 7th St, Upperhill, UH, 90001"
184952,Harrier,2500000,1,11/03/19,"46 6th St, Thika, MA, 73301"
184953,Saloon,1200000,1,11/22/19,"204 2nd St, Thika, MA, 73301"
184954,Saloon,1200000,1,11/15/19,"80 7th St, Westland, WL, 23543"
184955,Mazda,900000,1,11/05/19,"274 5th St, Thika, MA, 73301"
184956,Van,2000000,1,11/23/19,"550 7th St, Thika, MA, 73301"
184957,Saloon,1200000,1,11/03/19,"694 2nd St, Thika, MA, 73301"
184958,Saloon,1200000,1,11/25/19,"451 Main St, Nakuru, NY, 11000"
184959,Harrier,2500000,1,11/19/19,"413 4th St, Thika, MA, 73301"
184960,BMW,5000000,1,11/10/19,"126 Maple St, Nairobi, CA, 10100"
184961,Prado TX,4000000,1,11/03/19,"375 Maple St, Upperhill, UH, 90001"
184962,Voxy Wagon,4500000,1,11/28/19,"348 2nd St, Nakuru, NY, 11000"
184963,Saloon,1200000,1,11/29/19,"382 6th St, Upperhill, UH, 90001"
184964,Prado TX,4000000,1,11/17/19,"210 7th St, Nakuru, NY, 11000"
184965,Voxy Wagon,4500000,1,11/04/19,"718 8th St, Eldoret, EL, 20345"
184966,Wish,1400000,1,11/29/19,"630 1st St, Kianyaga, KI, 04101"
184967,Van,2000000,1,11/16/19,"395 Main St, Nairobi, CA, 10100"
184968,Van,2000000,1,11/18/19,"57 1st St, Thika, MA, 73301"
184969,Wish,1400000,1,11/30/19,"114 Pine St, Upperhill, UH, 90001"
184970,Prado TX,4000000,1,11/15/19,"447 8th St, Nakuru, NY, 11000"
184971,Saloon,1200000,1,11/05/19,"174 Main St, Kiambu, KA, 98200"
184972,Lexus,7500000,1,11/05/19,"544 4th St, Kiambu, KA, 98200"
184973,Lexus,7500000,1,11/12/19,"71 Maple St, Westland, WL, 23543"
184974,Van,2000000,1,11/08/19,"708 Main St, Thika, MA, 73301"
184975,Van,2000000,1,11/10/19,"438 Main St, Thika, MA, 73301"
184976,Saloon,1200000,1,11/12/19,"121 Maple St, Upperhill, UH, 90001"
184977,Harrier,2500000,1,11/09/19,"336 Main St, Thika, MA, 73301"
184978,Saloon,1200000,1,11/20/19,"489 8th St, Kiambu, KA, 98200"
184979,Wish,1400000,1,11/01/19,"590 4th St, Eldoret, EL, 20345"
184980,Lexus,7500000,1,11/27/19,"502 6th St, Nakuru, NY, 11000"
184981,Wish,1400000,1,11/03/19,"597 1st St, Nakuru, NY, 11000"
184982,Van,2000000,1,11/06/19,"245 Maple St, Nairobi, CA, 10100"
184983,Harrier,2500000,1,11/01/19,"472 2nd St, Nakuru, NY, 11000"
184984,Harrier,2500000,1,11/21/19,"499 1st St, Nairobi, CA, 10100"
184985,Voxy Wagon,4500000,1,11/22/19,"423 5th St, Thika, MA, 73301"
184986,Wish,1400000,1,11/14/19,"648 park St, Nairobi, CA, 10100"
184987,BMW,5000000,1,11/07/19,"630 4th St, Nairobi, CA, 10100"
184988,Mercides,8000000,1,11/14/19,"56 5th St, Thika, MA, 73301"
184989,Mazda,900000,1,11/06/19,"485 4th St, Upperhill, UH, 90001"
184990,Voxy Wagon,4500000,1,11/12/19,"254 5th St, Kiambu, KA, 98200"
184991,Prado TX,4000000,1,11/13/19,"375 park St, Eldoret, EL, 20345"
184992,Wish,1400000,1,11/19/19,"673 4th St, Upperhill, UH, 90001"
184993,Harrier,2500000,1,11/29/19,"128 1st St, Nairobi, CA, 10100"
184994,Wish,1400000,1,11/30/19,"137 8th St, Kiambu, KA, 98200"
184995,Mazda,900000,1,11/30/19,"63 Main St, Nakuru, NY, 11000"
184996,Wish,1400000,1,11/28/19,"771 4th St, Upperhill, UH, 90001"
184997,Harrier,2500000,1,11/16/19,"510 Main St, Upperhill, UH, 90001"
184998,Harrier,2500000,1,11/01/19,"91 Main St, Kiambu, KA, 98200"
184999,Voxy Wagon,4500000,1,11/05/19,"686 1st St, Westland, WL, 23543"
185000,Prado TX,4000000,1,11/13/19,"185 2nd St, Kiambu, KA, 98200"
185001,BMW,5000000,1,11/29/19,"10 6th St, Nakuru, NY, 11000"
185002,BMW,5000000,1,11/28/19,"577 5th St, Nairobi, CA, 10100"
185003,Saloon,1200000,1,11/10/19,"317 5th St, Westland, WL, 23543"
185004,Van,2000000,1,11/11/19,"36 Maple St, Nakuru, NY, 11000"
185005,Mazda,900000,1,11/05/19,"232 6th St, Nairobi, CA, 10100"
185006,Wish,1400000,1,11/12/19,"329 7th St, Kiambu, KA, 98200"
185007,Prado TX,4000000,1,11/25/19,"417 Maple St, Thika, MA, 73301"
185008,Mazda,900000,1,11/05/19,"407 park St, Eldoret, EL, 20345"
185009,Wish,1400000,1,11/13/19,"383 5th St, Nakuru, NY, 11000"
185010,Lexus,7500000,1,11/25/19,"561 Maple St, Juja, JJ, 34532"
185011,Lexus,7500000,1,11/26/19,"739 5th St, Juja, JJ, 34532"
185012,Harrier,2500000,1,11/17/19,"608 5th St, Juja, JJ, 34532"
185013,Saloon,1200000,1,11/15/19,"326 Pine St, Kianyaga, KI, 04101"
185014,Lexus,7500000,1,11/20/19,"776 5th St, Nakuru, NY, 11000"
185015,Lexus,7500000,1,11/14/19,"740 1st St, Eldoret, EL, 20345"
185016,Wish,1400000,1,11/23/19,"445 4th St, Upperhill, UH, 90001"
185017,Mercides,8000000,1,11/06/19,"168 Pine St, Westland, WL, 23543"
185018,Mercides,8000000,1,11/18/19,"196 1st St, Eldoret, EL, 20345"
185019,Saloon,1200000,1,11/24/19,"204 8th St, Kiambu, KA, 98200"
185020,Prado TX,4000000,1,11/06/19,"359 6th St, Upperhill, UH, 90001"
185021,Lexus,7500000,1,11/13/19,"64 4th St, Nakuru, NY, 11000"
185022,Saloon,1200000,1,11/01/19,"208 Main St, Westland, WL, 23543"
185023,Lexus,7500000,1,11/18/19,"254 Maple St, Nairobi, CA, 10100"
185024,Van,2000000,1,11/15/19,"315 Main St, Upperhill, UH, 90001"
185025,Voxy Wagon,4500000,1,11/14/19,"537 5th St, Upperhill, UH, 90001"
185026,Voxy Wagon,4500000,1,11/05/19,"680 4th St, Juja, JJ, 34532"
185027,Saloon,1200000,1,11/11/19,"542 8th St, Juja, JJ, 34532"
185028,Lexus,7500000,1,11/02/19,"422 8th St, Eldoret, EL, 20345"
185029,Voxy Wagon,4500000,1,11/14/19,"348 5th St, Kiambu, KA, 98200"
185030,Prado TX,4000000,1,11/16/19,"35 5th St, Nairobi, CA, 10100"
185031,Van,2000000,1,11/12/19,"412 Maple St, Upperhill, UH, 90001"
185032,Wish,1400000,1,11/12/19,"161 5th St, Kiambu, KA, 98200"
185033,Van,2000000,1,11/06/19,"190 Main St, Nairobi, CA, 10100"
185034,Mazda,900000,1,11/02/19,"473 Pine St, Upperhill, UH, 90001"
185035,Saloon,1200000,1,11/15/19,"729 Maple St, Nakuru, NY, 11000"
185036,Van,2000000,1,11/04/19,"16 6th St, Westland, WL, 23543"
185037,Lexus,7500000,1,11/06/19,"150 5th St, Nairobi, CA, 10100"
185038,Mercides,8000000,1,11/20/19,"151 park St, Nairobi, CA, 10100"
185039,Lexus,7500000,1,11/11/19,"435 8th St, Upperhill, UH, 90001"
185040,Mercides,8000000,1,11/24/19,"168 Main St, Nairobi, CA, 10100"
185041,Mazda,900000,1,11/08/19,"637 6th St, Kiambu, KA, 98200"
185042,Van,2000000,1,11/03/19,"498 6th St, Thika, MA, 73301"
185043,Van,2000000,1,11/09/19,"759 6th St, Thika, MA, 73301"
185044,BMW,5000000,1,11/01/19,"254 4th St, Nakuru, NY, 11000"
185045,Mazda,900000,1,11/17/19,"86 5th St, Juja, JJ, 34532"
185046,Harrier,2500000,1,11/15/19,"492 4th St, Nakuru, NY, 11000"
185047,Harrier,2500000,1,11/14/19,"70 Maple St, Kiambu, KA, 98200"
185048,Mazda,900000,1,11/08/19,"267 6th St, Westland, WL, 23543"
185049,Mazda,900000,1,11/29/19,"11 Main St, Juja, JJ, 34532"
185050,Prado TX,4000000,1,11/18/19,"405 Pine St, Eldoret, EL, 20345"
185051,BMW,5000000,1,11/12/19,"253 7th St, Upperhill, UH, 90001"
185052,Saloon,1200000,1,11/26/19,"255 2nd St, Westland, WL, 23543"
185053,Wish,1400000,1,11/29/19,"124 park St, Nakuru, NY, 11000"
185054,Mazda,900000,1,11/19/19,"443 park St, Juja, JJ, 34532"
185055,Prado TX,4000000,1,11/01/19,"437 6th St, Upperhill, UH, 90001"
185056,Range Rover,17000000,1,11/04/19,"239 park St, Kiambu, KA, 98200"
185057,Wish,1400000,1,11/04/19,"772 Maple St, Nairobi, CA, 10100"
185058,Prado TX,4000000,1,11/24/19,"286 7th St, Thika, MA, 73301"
185059,Wish,1400000,1,11/26/19,"356 4th St, Thika, MA, 73301"
185060,Wish,1400000,1,11/23/19,"660 1st St, Kianyaga, KI, 04101"
185061,Wish,1400000,1,11/02/19,"584 6th St, Upperhill, UH, 90001"
185062,Harrier,2500000,1,11/04/19,"84 Main St, Nairobi, CA, 10100"
185063,Wish,1400000,1,11/28/19,"229 Pine St, Kianyaga, KI, 04101"
185064,Van,2000000,1,11/06/19,"481 7th St, Kiambu, KA, 98200"
185065,Voxy Wagon,4500000,1,11/16/19,"499 park St, Juja, JJ, 34532"
185066,Voxy Wagon,4500000,1,11/29/19,"777 7th St, Thika, MA, 73301"
185067,Mazda,900000,1,11/15/19,"303 4th St, Upperhill, UH, 90001"
185068,Saloon,1200000,1,11/28/19,"210 4th St, Kiambu, KA, 98200"
185069,Lexus,7500000,1,11/29/19,"512 7th St, Juja, JJ, 34532"
185070,Voxy Wagon,4500000,1,11/19/19,"734 park St, Kiambu, KA, 98200"
185071,Prado TX,4000000,1,11/08/19,"699 5th St, Nairobi, CA, 10100"
185072,Mazda,900000,1,11/19/19,"52 5th St, Nairobi, CA, 10100"
185073,BMW,5000000,1,11/25/19,"16 4th St, Juja, JJ, 34532"
185074,Wish,1400000,1,11/14/19,"619 Main St, Westland, WL, 23543"
185075,Saloon,1200000,1,11/30/19,"726 park St, Nakuru, NY, 11000"
185076,Harrier,2500000,1,11/22/19,"69 7th St, Thika, MA, 73301"
185077,Mazda,900000,1,11/23/19,"723 7th St, Thika, MA, 73301"
185078,Mazda,900000,1,11/22/19,"648 2nd St, Juja, JJ, 34532"
185079,Wish,1400000,1,11/17/19,"271 Maple St, Nakuru, NY, 11000"
185080,Lexus,7500000,1,11/24/19,"117 2nd St, Nairobi, CA, 10100"
185081,Saloon,1200000,1,11/07/19,"365 2nd St, Kianyaga, KI, 04101"
185082,Saloon,1200000,1,11/25/19,"739 Pine St, Kiambu, KA, 98200"
185083,BMW,5000000,1,11/18/19,"73 Pine St, Nairobi, CA, 10100"
185084,Harrier,2500000,1,11/03/19,"632 5th St, Upperhill, UH, 90001"
185085,Saloon,1200000,1,11/03/19,"727 5th St, Nakuru, NY, 11000"
185086,Wish,1400000,1,11/30/19,"583 5th St, Upperhill, UH, 90001"
185087,BMW,5000000,1,11/15/19,"412 Maple St, Westland, WL, 23543"
185088,Wish,1400000,1,11/16/19,"583 5th St, Nairobi, CA, 10100"
185089,Mazda,900000,1,11/06/19,"193 Main St, Nakuru, NY, 11000"
185090,Lexus,7500000,1,11/30/19,"379 6th St, Upperhill, UH, 90001"
185091,Mercides,8000000,1,11/08/19,"607 5th St, Westland, WL, 23543"
185092,Harrier,2500000,1,11/18/19,"544 7th St, Kiambu, KA, 98200"
185093,Wish,1400000,1,11/10/19,"669 Pine St, Westland, WL, 23543"
185094,Wish,1400000,1,11/25/19,"147 Maple St, Upperhill, UH, 90001"
185095,Mazda,900000,1,11/05/19,"475 Main St, Upperhill, UH, 90001"
185096,BMW,5000000,1,11/01/19,"221 8th St, Nakuru, NY, 11000"
185097,Range Rover,17000000,1,11/10/19,"685 park St, Westland, WL, 23543"
185098,Wish,1400000,1,11/09/19,"53 7th St, Juja, JJ, 34532"
185099,Mazda,900000,1,11/14/19,"112 6th St, Upperhill, UH, 90001"
185100,Saloon,1200000,1,11/29/19,"650 4th St, Thika, MA, 73301"
185101,Harrier,2500000,1,11/05/19,"256 4th St, Nairobi, CA, 10100"
185102,BMW,5000000,1,11/01/19,"344 2nd St, Thika, MA, 73301"
185103,BMW,5000000,1,11/22/19,"706 2nd St, Upperhill, UH, 90001"
185104,Mazda,900000,1,11/08/19,"6 7th St, Westland, WL, 23543"
185105,Saloon,1200000,1,11/18/19,"426 Maple St, Westland, WL, 23543"
185106,Voxy Wagon,4500000,1,11/30/19,"428 Maple St, Upperhill, UH, 90001"
185107,Wish,1400000,1,11/25/19,"362 1st St, Nairobi, CA, 10100"
185108,Saloon,1200000,1,11/22/19,"153 Main St, Thika, MA, 73301"
185109,Lexus,7500000,1,11/29/19,"154 Main St, Kianyaga, KI, 04101"
185110,Saloon,1200000,1,11/22/19,"314 8th St, Kiambu, KA, 98200"
185111,Mercides,8000000,1,11/27/19,"222 Maple St, Westland, WL, 23543"
185112,Mazda,900000,1,11/28/19,"390 1st St, Kianyaga, KI, 04101"
185113,BMW,5000000,1,11/27/19,"760 park St, Nairobi, CA, 10100"
185114,Saloon,1200000,1,11/02/19,"378 park St, Westland, WL, 23543"
185115,Wish,1400000,1,11/19/19,"161 7th St, Kiambu, KA, 98200"
185116,Prado TX,4000000,1,11/01/19,"123 4th St, Juja, JJ, 34532"
185117,Mazda,900000,1,11/27/19,"465 6th St, Westland, WL, 23543"
185118,Saloon,1200000,1,11/23/19,"268 5th St, Eldoret, EL, 20345"
185119,Range Rover,17000000,1,11/24/19,"465 Maple St, Kiambu, KA, 98200"
185120,Harrier,2500000,1,11/10/19,"648 Maple St, Nairobi, CA, 10100"
185121,Harrier,2500000,1,11/14/19,"354 Main St, Nairobi, CA, 10100"
185122,Voxy Wagon,4500000,1,11/17/19,"682 park St, Thika, MA, 73301"
185123,BMW,5000000,1,11/03/19,"19 Pine St, Westland, WL, 23543"
185124,Harrier,2500000,1,11/11/19,"20 4th St, Nakuru, NY, 11000"
185125,Range Rover,17000000,1,11/06/19,"523 5th St, Upperhill, UH, 90001"
185126,Wish,1400000,1,11/10/19,"421 2nd St, Nairobi, CA, 10100"
185127,Mazda,900000,1,11/04/19,"58 8th St, Thika, MA, 73301"
185128,Harrier,2500000,1,11/23/19,"343 8th St, Westland, WL, 23543"
185129,Prado TX,4000000,1,11/06/19,"38 Pine St, Nakuru, NY, 11000"
185130,Wish,1400000,1,11/05/19,"401 Main St, Kianyaga, KI, 04101"
185131,Saloon,1200000,1,11/21/19,"237 Main St, Westland, WL, 23543"
185132,Saloon,1200000,1,11/09/19,"534 Main St, Nairobi, CA, 10100"
185133,Mazda,900000,1,11/15/19,"532 4th St, Nakuru, NY, 11000"
185134,Mazda,900000,1,11/22/19,"537 8th St, Nakuru, NY, 11000"
185135,Mazda,900000,1,11/22/19,"60 Pine St, Nakuru, NY, 11000"
185136,Harrier,2500000,1,11/23/19,"519 4th St, Juja, JJ, 34532"
185137,Mazda,900000,1,11/10/19,"636 1st St, Thika, MA, 73301"
185138,Mazda,900000,1,11/06/19,"258 7th St, Nairobi, CA, 10100"
185139,Saloon,1200000,1,11/10/19,"484 5th St, Juja, JJ, 34532"
185140,Lexus,7500000,1,11/28/19,"705 Pine St, Kiambu, KA, 98200"
185141,Mazda,900000,1,11/02/19,"411 park St, Nairobi, CA, 10100"
185142,Van,2000000,1,11/05/19,"523 2nd St, Thika, MA, 73301"
185143,Voxy Wagon,4500000,1,11/08/19,"29 4th St, Thika, MA, 73301"
185144,Van,2000000,1,11/19/19,"577 park St, Kiambu, KA, 98200"
185145,Prado TX,4000000,1,11/13/19,"59 1st St, Thika, MA, 73301"
185146,Mazda,900000,1,11/20/19,"385 8th St, Thika, MA, 73301"
185147,Van,2000000,1,11/18/19,"272 8th St, Eldoret, EL, 20345"
185148,Mazda,900000,1,11/10/19,"665 park St, Nairobi, CA, 10100"
185149,Van,2000000,1,11/17/19,"665 8th St, Westland, WL, 23543"
185150,Prado TX,4000000,1,11/26/19,"317 8th St, Kiambu, KA, 98200"
185151,Harrier,2500000,1,11/16/19,"572 Main St, Nakuru, NY, 11000"
185152,Saloon,1200000,1,11/03/19,"638 Pine St, Juja, JJ, 34532"
185153,Saloon,1200000,1,11/02/19,"91 2nd St, Nakuru, NY, 11000"
