Order_ID,product,Price,Quantity Ordered,Order Date,Purchase Address
94724,Mazda,900000,1,06/23/19,"733 8th St, Upperhill, UH, 90001"
94725,Wish,1400000,1,06/04/19,"69 5th St, Upperhill, UH, 90001"
94726,Prado TX,4000000,1,06/28/19,"642 Main St, Thika, MA, 73301"
94727,Voxy Wagon,4500000,1,06/18/19,"270 Maple St, Eldoret, EL, 20345"
94728,Mercides,8000000,1,06/09/19,"93 7th St, Juja, JJ, 34532"
94729,Wish,1400000,1,06/06/19,"528 Maple St, Nakuru, NY, 11000"
94730,Mazda,900000,1,06/16/19,"316 1st St, Westland, WL, 23543"
94731,BMW,5000000,1,06/09/19,"606 4th St, Westland, WL, 23543"
94732,Harrier,2500000,1,06/21/19,"733 5th St, Nairobi, CA, 10100"
94733,BMW,5000000,1,06/03/19,"331 Maple St, Thika, MA, 73301"
94734,Mazda,900000,1,06/13/19,"339 4th St, Thika, MA, 73301"
94735,Wish,1400000,1,06/18/19,"556 Pine St, Upperhill, UH, 90001"
94736,Wish,1400000,1,06/29/19,"591 park St, Nakuru, NY, 11000"
94737,Voxy Wagon,4500000,1,06/16/19,"72 4th St, Juja, JJ, 34532"
94738,Van,2000000,1,06/27/19,"209 Maple St, Thika, MA, 73301"
94739,Harrier,2500000,1,06/12/19,"727 5th St, Juja, JJ, 34532"
94740,Voxy Wagon,4500000,1,06/22/19,"169 8th St, Nairobi, CA, 10100"
94741,Voxy Wagon,4500000,1,06/25/19,"199 8th St, Nairobi, CA, 10100"
94742,Wish,1400000,1,06/29/19,"149 Main St, Kiambu, KA, 98200"
94743,Harrier,2500000,1,06/18/19,"442 2nd St, Westland, WL, 23543"
94744,Voxy Wagon,4500000,1,06/09/19,"581 Pine St, Westland, WL, 23543"
94745,Mercides,8000000,1,06/18/19,"697 6th St, Upperhill, UH, 90001"
94746,Van,2000000,1,06/15/19,"428 2nd St, Kiambu, KA, 98200"
94747,Lexus,7500000,1,06/27/19,"385 2nd St, Upperhill, UH, 90001"
94748,Lexus,7500000,1,06/22/19,"287 Main St, Upperhill, UH, 90001"
94749,Saloon,1200000,1,06/09/19,"69 park St, Nakuru, NY, 11000"
94750,Saloon,1200000,1,06/15/19,"365 park St, Kiambu, KA, 98200"
94751,Mazda,900000,1,06/30/19,"745 1st St, Nakuru, NY, 11000"
94752,BMW,5000000,1,06/26/19,"278 2nd St, Nairobi, CA, 10100"
94753,Prado TX,4000000,1,06/23/19,"231 6th St, Westland, WL, 23543"
94754,Saloon,1200000,1,06/29/19,"425 8th St, Nairobi, CA, 10100"
94755,Prado TX,4000000,1,06/25/19,"382 8th St, Kiambu, KA, 98200"
94756,Saloon,1200000,1,06/22/19,"97 6th St, Thika, MA, 73301"
94757,Wish,1400000,1,06/11/19,"755 4th St, Nakuru, NY, 11000"
94758,Prado TX,4000000,1,06/10/19,"404 1st St, Thika, MA, 73301"
94759,Harrier,2500000,1,06/21/19,"55 7th St, Kiambu, KA, 98200"
94760,Harrier,2500000,1,06/25/19,"151 Pine St, Kiambu, KA, 98200"
94761,Mazda,900000,1,06/09/19,"745 Pine St, Thika, MA, 73301"
94762,Mercides,8000000,1,06/30/19,"653 7th St, Upperhill, UH, 90001"
94763,Van,2000000,1,06/03/19,"68 park St, Nakuru, NY, 11000"
94764,Mazda,900000,1,06/21/19,"390 2nd St, Westland, WL, 23543"
94765,BMW,5000000,1,06/05/19,"638 6th St, Nakuru, NY, 11000"
94766,Voxy Wagon,4500000,1,06/01/19,"728 1st St, Upperhill, UH, 90001"
94767,Harrier,2500000,1,06/09/19,"608 8th St, Nairobi, CA, 10100"
94768,Saloon,1200000,1,06/16/19,"729 park St, Kiambu, KA, 98200"
94769,Saloon,1200000,1,06/12/19,"243 Maple St, Kiambu, KA, 98200"
94770,Prado TX,4000000,1,06/05/19,"110 1st St, Nakuru, NY, 11000"
94771,Prado TX,4000000,1,06/29/19,"93 5th St, Westland, WL, 23543"
94772,Mazda,900000,1,06/07/19,"82 park St, Juja, JJ, 34532"
94773,Mazda,900000,1,06/30/19,"397 4th St, Kianyaga, KI, 04101"
94774,Voxy Wagon,4500000,1,06/15/19,"69 8th St, Juja, JJ, 34532"
94775,Prado TX,4000000,1,06/24/19,"18 4th St, Westland, WL, 23543"
94776,Harrier,2500000,1,06/02/19,"720 Main St, Upperhill, UH, 90001"
94777,Harrier,2500000,1,06/18/19,"477 6th St, Nakuru, NY, 11000"
94778,Wish,1400000,1,06/29/19,"677 5th St, Thika, MA, 73301"
94779,Van,2000000,1,06/21/19,"737 Pine St, Juja, JJ, 34532"
94780,Voxy Wagon,4500000,1,06/30/19,"264 Main St, Juja, JJ, 34532"
94781,Mercides,8000000,1,06/23/19,"69 1st St, Nairobi, CA, 10100"
94782,Mazda,900000,1,06/08/19,"529 7th St, Nakuru, NY, 11000"
94783,Mazda,900000,1,06/21/19,"758 Pine St, Upperhill, UH, 90001"
94784,Wish,1400000,1,06/12/19,"26 Main St, Kiambu, KA, 98200"
94785,Mazda,900000,1,06/17/19,"470 5th St, Nakuru, NY, 11000"
94786,Saloon,1200000,1,06/23/19,"378 5th St, Upperhill, UH, 90001"
94787,Mercides,8000000,1,06/08/19,"539 5th St, Upperhill, UH, 90001"
94788,Saloon,1200000,1,06/01/19,"128 7th St, Nakuru, NY, 11000"
94789,Wish,1400000,1,06/29/19,"310 7th St, Juja, JJ, 34532"
94790,Wish,1400000,1,06/02/19,"369 2nd St, Westland, WL, 23543"
94791,Wish,1400000,1,06/24/19,"124 4th St, Westland, WL, 23543"
94792,Voxy Wagon,4500000,1,06/11/19,"508 Pine St, Nakuru, NY, 11000"
94793,Mazda,900000,1,06/08/19,"241 5th St, Upperhill, UH, 90001"
94794,Saloon,1200000,1,06/16/19,"232 2nd St, Upperhill, UH, 90001"
94795,Harrier,2500000,1,06/17/19,"340 Main St, Upperhill, UH, 90001"
94796,Wish,1400000,1,06/10/19,"356 8th St, Nakuru, NY, 11000"
94797,Voxy Wagon,4500000,1,06/10/19,"194 6th St, Nairobi, CA, 10100"
94798,Wish,1400000,1,06/16/19,"221 Pine St, Thika, MA, 73301"
94799,Mercides,8000000,1,06/02/19,"151 Main St, Nairobi, CA, 10100"
94800,Van,2000000,1,06/21/19,"505 Maple St, Nairobi, CA, 10100"
94801,Mazda,900000,1,06/18/19,"282 5th St, Upperhill, UH, 90001"
94802,BMW,5000000,1,06/10/19,"287 4th St, Nairobi, CA, 10100"
94803,Mazda,900000,1,06/16/19,"143 Pine St, Juja, JJ, 34532"
94804,Saloon,1200000,1,06/27/19,"364 Pine St, Kiambu, KA, 98200"
94805,Mazda,900000,1,06/14/19,"5 6th St, Thika, MA, 73301"
94806,Prado TX,4000000,1,06/02/19,"248 2nd St, Westland, WL, 23543"
94807,Prado TX,4000000,1,06/24/19,"485 4th St, Nairobi, CA, 10100"
94808,Harrier,2500000,1,06/06/19,"497 4th St, Westland, WL, 23543"
94809,Saloon,1200000,1,06/20/19,"229 5th St, Thika, MA, 73301"
94810,Mazda,900000,1,06/20/19,"218 park St, Nakuru, NY, 11000"
94811,Prado TX,4000000,1,06/15/19,"395 7th St, Upperhill, UH, 90001"
94812,Saloon,1200000,1,06/13/19,"24 Pine St, Thika, MA, 73301"
94813,BMW,5000000,1,06/30/19,"387 park St, Nairobi, CA, 10100"
94814,Van,2000000,1,06/13/19,"239 5th St, Nakuru, NY, 11000"
94815,Prado TX,4000000,1,06/25/19,"562 6th St, Nairobi, CA, 10100"
94816,Lexus,7500000,1,06/21/19,"259 Maple St, Upperhill, UH, 90001"
94817,Wish,1400000,1,06/14/19,"60 2nd St, Upperhill, UH, 90001"
94818,Mazda,900000,1,06/13/19,"774 park St, Thika, MA, 73301"
94819,Lexus,7500000,1,06/04/19,"573 4th St, Westland, WL, 23543"
94820,Mazda,900000,1,06/10/19,"526 8th St, Juja, JJ, 34532"
94821,Prado TX,4000000,1,06/18/19,"639 1st St, Westland, WL, 23543"
94822,Mazda,900000,1,06/23/19,"146 7th St, Juja, JJ, 34532"
94823,Saloon,1200000,1,06/24/19,"393 Main St, Westland, WL, 23543"
94824,Lexus,7500000,1,06/29/19,"584 Pine St, Nairobi, CA, 10100"
94825,Harrier,2500000,1,06/23/19,"415 8th St, Upperhill, UH, 90001"
94826,Mercides,8000000,1,06/09/19,"569 Pine St, Nairobi, CA, 10100"
94827,Prado TX,4000000,1,06/09/19,"476 8th St, Upperhill, UH, 90001"
94828,Voxy Wagon,4500000,1,06/25/19,"148 8th St, Nairobi, CA, 10100"
94829,Mazda,900000,1,06/15/19,"694 4th St, Thika, MA, 73301"
94830,Voxy Wagon,4500000,1,06/22/19,"112 Pine St, Westland, WL, 23543"
94831,Van,2000000,1,06/20/19,"708 8th St, Kiambu, KA, 98200"
94832,Saloon,1200000,1,06/03/19,"522 8th St, Nairobi, CA, 10100"
94833,BMW,5000000,1,06/09/19,"741 7th St, Westland, WL, 23543"
94834,Prado TX,4000000,1,06/07/19,"503 8th St, Juja, JJ, 34532"
94835,Saloon,1200000,1,06/07/19,"507 2nd St, Kiambu, KA, 98200"
94836,Wish,1400000,1,06/08/19,"72 7th St, Upperhill, UH, 90001"
94837,BMW,5000000,1,06/18/19,"605 8th St, Upperhill, UH, 90001"
94838,Van,2000000,1,06/26/19,"534 Pine St, Kianyaga, KI, 04101"
94839,Lexus,7500000,1,06/24/19,"274 2nd St, Nairobi, CA, 10100"
94840,Harrier,2500000,1,06/25/19,"578 7th St, Upperhill, UH, 90001"
94841,Van,2000000,1,06/19/19,"204 Pine St, Thika, MA, 73301"
94842,Mazda,900000,1,06/12/19,"429 7th St, Nakuru, NY, 11000"
94843,Mazda,900000,1,06/26/19,"780 Maple St, Nairobi, CA, 10100"
94844,Voxy Wagon,4500000,1,06/04/19,"315 8th St, Thika, MA, 73301"
94845,Voxy Wagon,4500000,1,06/28/19,"334 4th St, Nairobi, CA, 10100"
94846,Prado TX,4000000,1,06/12/19,"458 park St, Thika, MA, 73301"
94847,Mazda,900000,1,06/10/19,"661 Main St, Eldoret, EL, 20345"
94848,Wish,1400000,1,06/22/19,"191 2nd St, Eldoret, EL, 20345"
94849,Prado TX,4000000,1,06/23/19,"23 2nd St, Thika, MA, 73301"
94850,BMW,5000000,1,06/15/19,"714 park St, Kianyaga, KI, 04101"
94851,Voxy Wagon,4500000,1,06/05/19,"260 4th St, Nairobi, CA, 10100"
94852,Mazda,900000,1,06/16/19,"200 1st St, Juja, JJ, 34532"
94853,BMW,5000000,1,06/17/19,"324 2nd St, Nairobi, CA, 10100"
94854,Wish,1400000,1,06/09/19,"88 Pine St, Juja, JJ, 34532"
94855,Harrier,2500000,1,06/18/19,"248 5th St, Westland, WL, 23543"
94856,Wish,1400000,1,06/06/19,"571 7th St, Westland, WL, 23543"
94857,BMW,5000000,1,06/14/19,"502 7th St, Nairobi, CA, 10100"
94858,BMW,5000000,1,06/18/19,"91 park St, Nakuru, NY, 11000"
94859,Saloon,1200000,1,06/05/19,"547 1st St, Nairobi, CA, 10100"
94860,Voxy Wagon,4500000,1,06/28/19,"234 4th St, Kiambu, KA, 98200"
94861,Lexus,7500000,1,06/09/19,"282 4th St, Upperhill, UH, 90001"
94862,Voxy Wagon,4500000,1,06/06/19,"56 6th St, Eldoret, EL, 20345"
94863,Mercides,8000000,1,06/11/19,"495 2nd St, Nakuru, NY, 11000"
94864,Saloon,1200000,1,06/27/19,"596 park St, Westland, WL, 23543"
94865,Wish,1400000,1,06/20/19,"340 Main St, Kianyaga, KI, 04101"
94866,Van,2000000,1,06/19/19,"15 5th St, Juja, JJ, 34532"
94867,Voxy Wagon,4500000,1,06/14/19,"29 Pine St, Thika, MA, 73301"
94868,Saloon,1200000,1,06/06/19,"493 8th St, Kiambu, KA, 98200"
94869,Van,2000000,1,06/13/19,"710 8th St, Nairobi, CA, 10100"
94870,BMW,5000000,1,06/11/19,"561 2nd St, Kiambu, KA, 98200"
94871,Mazda,900000,1,06/18/19,"286 5th St, Juja, JJ, 34532"
94872,Harrier,2500000,1,06/03/19,"600 4th St, Kianyaga, KI, 04101"
94873,Van,2000000,1,06/17/19,"525 7th St, Juja, JJ, 34532"
94874,Wish,1400000,1,06/05/19,"660 6th St, Thika, MA, 73301"
94875,Mercides,8000000,1,06/20/19,"417 7th St, Thika, MA, 73301"
94876,Mazda,900000,1,06/11/19,"711 5th St, Upperhill, UH, 90001"
94877,Saloon,1200000,1,06/01/19,"404 Maple St, Juja, JJ, 34532"
94878,Wish,1400000,1,06/11/19,"350 8th St, Westland, WL, 23543"
94879,Wish,1400000,1,06/05/19,"610 8th St, Thika, MA, 73301"
94880,Wish,1400000,1,06/04/19,"252 6th St, Thika, MA, 73301"
94881,Wish,1400000,1,06/08/19,"593 Main St, Westland, WL, 23543"
94882,Saloon,1200000,1,06/22/19,"372 2nd St, Thika, MA, 73301"
94883,Harrier,2500000,1,06/24/19,"459 8th St, Upperhill, UH, 90001"
94884,Mazda,900000,1,06/20/19,"475 7th St, Thika, MA, 73301"
94885,Saloon,1200000,1,06/17/19,"311 6th St, Upperhill, UH, 90001"
94886,Wish,1400000,1,06/14/19,"245 8th St, Upperhill, UH, 90001"
94887,Wish,1400000,1,06/24/19,"302 2nd St, Eldoret, EL, 20345"
94888,Saloon,1200000,1,06/11/19,"670 2nd St, Nairobi, CA, 10100"
94889,Mazda,900000,1,06/04/19,"316 5th St, Thika, MA, 73301"
94890,Voxy Wagon,4500000,1,06/03/19,"636 Maple St, Thika, MA, 73301"
94891,Wish,1400000,1,06/09/19,"572 Pine St, Nakuru, NY, 11000"
94892,Prado TX,4000000,1,06/15/19,"308 park St, Kiambu, KA, 98200"
94893,Voxy Wagon,4500000,1,06/14/19,"31 1st St, Thika, MA, 73301"
94894,Wish,1400000,1,06/04/19,"492 park St, Nairobi, CA, 10100"
94895,BMW,5000000,1,06/30/19,"750 1st St, Kiambu, KA, 98200"
94896,BMW,5000000,1,06/08/19,"457 Pine St, Westland, WL, 23543"
94897,Mazda,900000,1,06/11/19,"219 8th St, Upperhill, UH, 90001"
94898,Voxy Wagon,4500000,1,06/29/19,"744 5th St, Nairobi, CA, 10100"
94899,Harrier,2500000,1,06/01/19,"308 park St, Thika, MA, 73301"
94900,Saloon,1200000,1,06/09/19,"153 5th St, Thika, MA, 73301"
94901,Voxy Wagon,4500000,1,06/04/19,"391 6th St, Nairobi, CA, 10100"
94902,Harrier,2500000,1,06/14/19,"270 2nd St, Upperhill, UH, 90001"
94903,Van,2000000,1,06/02/19,"421 Main St, Upperhill, UH, 90001"
94904,Voxy Wagon,4500000,1,06/01/19,"458 5th St, Thika, MA, 73301"
94905,BMW,5000000,1,06/08/19,"146 Main St, Upperhill, UH, 90001"
94906,Mazda,900000,1,06/09/19,"597 2nd St, Westland, WL, 23543"
94907,Harrier,2500000,1,06/23/19,"3 6th St, Juja, JJ, 34532"
94908,Prado TX,4000000,1,06/10/19,"677 7th St, Nairobi, CA, 10100"
94909,Saloon,1200000,1,06/21/19,"63 Main St, Kiambu, KA, 98200"
94910,Saloon,1200000,1,06/05/19,"478 8th St, Westland, WL, 23543"
94911,Wish,1400000,1,06/22/19,"147 Main St, Thika, MA, 73301"
94912,Wish,1400000,1,06/02/19,"780 Pine St, Nairobi, CA, 10100"
94913,Mercides,8000000,1,06/14/19,"75 4th St, Juja, JJ, 34532"
94914,Saloon,1200000,1,06/24/19,"185 8th St, Thika, MA, 73301"
94915,Mazda,900000,1,06/15/19,"626 park St, Upperhill, UH, 90001"
94916,Wish,1400000,1,06/21/19,"519 park St, Nairobi, CA, 10100"
94917,Wish,1400000,1,06/11/19,"333 park St, Westland, WL, 23543"
94918,Mazda,900000,1,06/03/19,"275 2nd St, Eldoret, EL, 20345"
94919,Saloon,1200000,1,06/25/19,"312 Main St, Upperhill, UH, 90001"
94920,BMW,5000000,1,06/17/19,"574 Maple St, Nairobi, CA, 10100"
94921,Range Rover,17000000,1,06/05/19,"408 4th St, Nairobi, CA, 10100"
94922,Mercides,8000000,1,06/07/19,"97 4th St, Juja, JJ, 34532"
94923,Mazda,900000,1,06/30/19,"246 8th St, Nakuru, NY, 11000"
94924,Mazda,900000,1,06/10/19,"247 1st St, Westland, WL, 23543"
94925,Mazda,900000,1,06/17/19,"356 2nd St, Nairobi, CA, 10100"
94926,Mazda,900000,1,06/23/19,"366 Maple St, Nakuru, NY, 11000"
94927,Prado TX,4000000,1,06/23/19,"455 8th St, Thika, MA, 73301"
94928,Prado TX,4000000,1,06/01/19,"106 8th St, Nakuru, NY, 11000"
94929,Prado TX,4000000,1,06/03/19,"219 Pine St, Thika, MA, 73301"
94930,Wish,1400000,1,06/05/19,"670 park St, Upperhill, UH, 90001"
94931,BMW,5000000,1,06/30/19,"572 7th St, Kianyaga, KI, 04101"
94932,Van,2000000,1,06/28/19,"235 6th St, Nakuru, NY, 11000"
94933,Mazda,900000,1,06/29/19,"204 8th St, Kiambu, KA, 98200"
94934,Lexus,7500000,1,06/22/19,"275 7th St, Upperhill, UH, 90001"
94935,Van,2000000,1,06/23/19,"240 8th St, Nairobi, CA, 10100"
94936,Mazda,900000,1,06/19/19,"190 park St, Juja, JJ, 34532"
94937,Wish,1400000,1,06/22/19,"441 8th St, Nairobi, CA, 10100"
94938,Mazda,900000,1,06/12/19,"447 Pine St, Nakuru, NY, 11000"
94939,Wish,1400000,1,06/07/19,"584 4th St, Nakuru, NY, 11000"
94940,Mazda,900000,1,06/15/19,"163 8th St, Upperhill, UH, 90001"
94941,Harrier,2500000,1,06/07/19,"485 1st St, Nakuru, NY, 11000"
94942,Mazda,900000,1,06/23/19,"680 4th St, Upperhill, UH, 90001"
94943,Mercides,8000000,1,06/02/19,"551 park St, Juja, JJ, 34532"
94944,Harrier,2500000,1,06/27/19,"219 5th St, Kianyaga, KI, 04101"
94945,Saloon,1200000,1,06/08/19,"410 7th St, Upperhill, UH, 90001"
94946,Saloon,1200000,1,06/20/19,"76 5th St, Thika, MA, 73301"
94947,Prado TX,4000000,1,06/19/19,"186 6th St, Eldoret, EL, 20345"
94948,Prado TX,4000000,1,06/18/19,"367 4th St, Nairobi, CA, 10100"
94949,Saloon,1200000,1,06/03/19,"272 6th St, Kiambu, KA, 98200"
94950,Voxy Wagon,4500000,1,06/10/19,"206 Main St, Eldoret, EL, 20345"
94951,Mazda,900000,1,06/30/19,"650 Main St, Nairobi, CA, 10100"
94952,Wish,1400000,1,06/19/19,"208 8th St, Thika, MA, 73301"
94953,Wish,1400000,1,06/13/19,"358 1st St, Thika, MA, 73301"
94954,Saloon,1200000,1,06/21/19,"597 7th St, Nairobi, CA, 10100"
94955,Saloon,1200000,1,06/14/19,"341 4th St, Kiambu, KA, 98200"
94956,Prado TX,4000000,1,06/19/19,"286 Maple St, Upperhill, UH, 90001"
94957,Wish,1400000,1,06/30/19,"124 2nd St, Juja, JJ, 34532"
94958,Prado TX,4000000,1,06/08/19,"89 6th St, Thika, MA, 73301"
94959,Saloon,1200000,1,06/14/19,"637 6th St, Thika, MA, 73301"
94960,Mercides,8000000,1,06/16/19,"268 1st St, Juja, JJ, 34532"
94961,Saloon,1200000,1,06/15/19,"520 park St, Thika, MA, 73301"
94962,Mazda,900000,1,06/04/19,"374 2nd St, Upperhill, UH, 90001"
94963,Mazda,900000,1,06/12/19,"737 1st St, Nairobi, CA, 10100"
94964,Voxy Wagon,4500000,1,06/08/19,"73 Main St, Westland, WL, 23543"
94965,Saloon,1200000,1,06/18/19,"199 6th St, Thika, MA, 73301"
94966,Wish,1400000,1,06/20/19,"357 park St, Thika, MA, 73301"
94967,Wish,1400000,1,06/30/19,"88 park St, Juja, JJ, 34532"
94968,Wish,1400000,1,06/04/19,"17 8th St, Thika, MA, 73301"
94969,Mazda,900000,1,06/07/19,"665 8th St, Upperhill, UH, 90001"
94970,Lexus,7500000,1,06/19/19,"40 4th St, Thika, MA, 73301"
94971,Prado TX,4000000,1,06/23/19,"472 Pine St, Upperhill, UH, 90001"
94972,Van,2000000,1,06/02/19,"128 7th St, Juja, JJ, 34532"
94973,Voxy Wagon,4500000,1,06/02/19,"153 4th St, Nakuru, NY, 11000"
94974,Van,2000000,1,06/04/19,"298 park St, Nairobi, CA, 10100"
94975,Saloon,1200000,1,06/09/19,"542 Maple St, Nairobi, CA, 10100"
94976,Voxy Wagon,4500000,1,06/12/19,"579 2nd St, Nairobi, CA, 10100"
94977,Prado TX,4000000,1,06/14/19,"747 4th St, Nakuru, NY, 11000"
94978,BMW,5000000,1,06/02/19,"156 7th St, Nakuru, NY, 11000"
94979,Saloon,1200000,1,06/06/19,"704 2nd St, Nairobi, CA, 10100"
94980,Saloon,1200000,1,06/07/19,"632 Main St, Upperhill, UH, 90001"
94981,Wish,1400000,1,06/12/19,"661 Main St, Upperhill, UH, 90001"
94982,Voxy Wagon,4500000,1,06/28/19,"66 7th St, Thika, MA, 73301"
94983,Harrier,2500000,1,06/29/19,"333 Maple St, Westland, WL, 23543"
94984,Voxy Wagon,4500000,1,06/22/19,"413 Main St, Nakuru, NY, 11000"
94985,Mazda,900000,1,06/28/19,"553 1st St, Westland, WL, 23543"
94986,Voxy Wagon,4500000,1,06/05/19,"496 Pine St, Thika, MA, 73301"
94987,Van,2000000,1,06/25/19,"78 1st St, Kiambu, KA, 98200"
94988,Wish,1400000,1,06/28/19,"288 6th St, Nairobi, CA, 10100"
94989,Saloon,1200000,1,06/18/19,"754 7th St, Westland, WL, 23543"
94990,Mazda,900000,1,06/05/19,"696 5th St, Upperhill, UH, 90001"
94991,Mazda,900000,1,06/14/19,"672 5th St, Nakuru, NY, 11000"
94992,Mazda,900000,1,06/03/19,"20 8th St, Nairobi, CA, 10100"
94993,Van,2000000,1,06/11/19,"734 5th St, Nairobi, CA, 10100"
94994,BMW,5000000,1,06/08/19,"156 6th St, Kianyaga, KI, 04101"
94995,Saloon,1200000,1,06/28/19,"560 Main St, Kiambu, KA, 98200"
94996,Mazda,900000,1,06/28/19,"701 7th St, Upperhill, UH, 90001"
94997,Van,2000000,1,06/19/19,"295 Pine St, Eldoret, EL, 20345"
94998,Wish,1400000,1,06/14/19,"640 park St, Westland, WL, 23543"
94999,Wish,1400000,1,06/17/19,"238 Main St, Upperhill, UH, 90001"
95000,Wish,1400000,1,06/17/19,"493 7th St, Nairobi, CA, 10100"
95001,Voxy Wagon,4500000,1,06/17/19,"272 6th St, Kiambu, KA, 98200"
95002,Wish,1400000,1,06/26/19,"483 park St, Eldoret, EL, 20345"
95003,Mazda,900000,1,06/29/19,"674 Main St, Nakuru, NY, 11000"
95004,Saloon,1200000,1,06/14/19,"607 8th St, Juja, JJ, 34532"
