Order_ID,product,Price,Quantity Ordered,Order Date,Purchase Address
58556,Prado TX,4000000,1,04/07/19,"104 Main St, Westland, WL, 23543"
58557,Mercides,8000000,1,04/23/19,"643 6th St, Nakuru, NY, 11000"
58558,Saloon,1200000,1,04/27/19,"302 park St, Juja, JJ, 34532"
58559,BMW,5000000,1,04/04/19,"375 Main St, Thika, MA, 73301"
58560,Mazda,900000,1,04/25/19,"229 Pine St, Nakuru, NY, 11000"
58561,Voxy Wagon,4500000,1,04/09/19,"94 Main St, Upperhill, UH, 90001"
58562,Saloon,1200000,1,04/03/19,"434 7th St, Thika, MA, 73301"
58563,Mazda,900000,1,04/12/19,"118 1st St, Thika, MA, 73301"
58564,Prado TX,4000000,1,04/11/19,"466 park St, Westland, WL, 23543"
58565,Harrier,2500000,1,04/30/19,"640 4th St, Nairobi, CA, 10100"
58566,Harrier,2500000,1,04/04/19,"554 7th St, Thika, MA, 73301"
58567,Voxy Wagon,4500000,1,04/05/19,"450 5th St, Juja, JJ, 34532"
58568,Harrier,2500000,1,04/11/19,"310 7th St, Juja, JJ, 34532"
58569,Range Rover,17000000,1,04/23/19,"523 7th St, Nairobi, CA, 10100"
58570,Mazda,900000,1,04/15/19,"361 2nd St, Nairobi, CA, 10100"
58571,Wish,1400000,1,04/16/19,"320 park St, Eldoret, EL, 20345"
58572,Mazda,900000,1,04/23/19,"1 Maple St, Nakuru, NY, 11000"
58573,Mercides,8000000,1,04/10/19,"667 Main St, Juja, JJ, 34532"
58574,Saloon,1200000,1,04/22/19,"526 8th St, Nairobi, CA, 10100"
58575,Mazda,900000,1,04/14/19,"616 6th St, Upperhill, UH, 90001"
58576,Mazda,900000,1,04/21/19,"490 2nd St, Nairobi, CA, 10100"
58577,Van,2000000,1,04/01/19,"322 Maple St, Juja, JJ, 34532"
58578,Mazda,900000,1,04/29/19,"712 Pine St, Westland, WL, 23543"
58579,Mazda,900000,1,04/02/19,"715 8th St, Westland, WL, 23543"
58580,Harrier,2500000,1,04/30/19,"25 8th St, Nairobi, CA, 10100"
58581,Mazda,900000,1,04/01/19,"612 Pine St, Nairobi, CA, 10100"
58582,Saloon,1200000,1,04/14/19,"136 Pine St, Upperhill, UH, 90001"
58583,Saloon,1200000,1,04/15/19,"478 1st St, Thika, MA, 73301"
58584,Harrier,2500000,1,04/07/19,"469 park St, Nakuru, NY, 11000"
58585,Saloon,1200000,1,04/24/19,"319 8th St, Nakuru, NY, 11000"
58586,Voxy Wagon,4500000,1,04/05/19,"24 6th St, Kiambu, KA, 98200"
58587,Wish,1400000,1,04/03/19,"92 park St, Westland, WL, 23543"
58588,Harrier,2500000,1,04/20/19,"211 Main St, Thika, MA, 73301"
58589,Prado TX,4000000,1,04/07/19,"349 6th St, Thika, MA, 73301"
58590,Harrier,2500000,1,04/12/19,"712 6th St, Thika, MA, 73301"
58591,Prado TX,4000000,1,04/28/19,"566 2nd St, Thika, MA, 73301"
58592,Voxy Wagon,4500000,1,04/04/19,"393 2nd St, Nairobi, CA, 10100"
58593,Harrier,2500000,1,04/21/19,"22 4th St, Upperhill, UH, 90001"
58594,Mazda,900000,1,04/30/19,"426 Main St, Upperhill, UH, 90001"
58595,Mazda,900000,1,04/07/19,"264 Main St, Upperhill, UH, 90001"
58596,Mazda,900000,1,04/01/19,"64 2nd St, Juja, JJ, 34532"
58597,Van,2000000,1,04/03/19,"578 park St, Thika, MA, 73301"
58598,Harrier,2500000,1,04/09/19,"522 7th St, Juja, JJ, 34532"
58599,Prado TX,4000000,1,04/07/19,"146 Main St, Thika, MA, 73301"
58600,Saloon,1200000,1,04/05/19,"547 Main St, Upperhill, UH, 90001"
58601,Wish,1400000,1,04/30/19,"236 7th St, Westland, WL, 23543"
58602,Prado TX,4000000,1,04/21/19,"591 4th St, Thika, MA, 73301"
58603,Voxy Wagon,4500000,1,04/24/19,"71 Main St, Upperhill, UH, 90001"
58604,Harrier,2500000,1,04/27/19,"668 Main St, Westland, WL, 23543"
58605,BMW,5000000,1,04/22/19,"450 Pine St, Nairobi, CA, 10100"
58606,Prado TX,4000000,1,04/09/19,"146 Maple St, Upperhill, UH, 90001"
58607,Wish,1400000,1,04/18/19,"13 Pine St, Kianyaga, KI, 04101"
58608,Harrier,2500000,1,04/01/19,"561 Pine St, Westland, WL, 23543"
58609,Voxy Wagon,4500000,1,04/27/19,"771 7th St, Nakuru, NY, 11000"
58610,Mercides,8000000,1,04/19/19,"43 Main St, Upperhill, UH, 90001"
58611,BMW,5000000,1,04/01/19,"701 7th St, Westland, WL, 23543"
58612,Voxy Wagon,4500000,1,04/05/19,"305 4th St, Nairobi, CA, 10100"
58613,Mazda,900000,1,04/20/19,"466 5th St, Kiambu, KA, 98200"
58614,Range Rover,17000000,1,04/03/19,"632 5th St, Nairobi, CA, 10100"
58615,Lexus,7500000,1,04/18/19,"337 Pine St, Upperhill, UH, 90001"
58616,Mazda,900000,1,04/07/19,"539 Main St, Kiambu, KA, 98200"
58617,Mazda,900000,1,04/28/19,"106 Main St, Kiambu, KA, 98200"
58618,BMW,5000000,1,04/15/19,"622 8th St, Upperhill, UH, 90001"
58619,Harrier,2500000,1,04/08/19,"597 park St, Upperhill, UH, 90001"
58620,Saloon,1200000,1,04/16/19,"55 6th St, Nairobi, CA, 10100"
58621,Harrier,2500000,1,04/10/19,"507 7th St, Nakuru, NY, 11000"
58622,Mazda,900000,1,04/30/19,"235 1st St, Westland, WL, 23543"
58623,Voxy Wagon,4500000,1,04/03/19,"754 8th St, Upperhill, UH, 90001"
58624,Harrier,2500000,1,04/28/19,"204 2nd St, Nairobi, CA, 10100"
58625,Lexus,7500000,1,04/17/19,"609 Maple St, Westland, WL, 23543"
58626,Prado TX,4000000,1,04/05/19,"335 8th St, Juja, JJ, 34532"
58627,BMW,5000000,1,04/05/19,"563 8th St, Upperhill, UH, 90001"
58628,Wish,1400000,1,04/05/19,"748 Main St, Westland, WL, 23543"
58629,Wish,1400000,1,04/10/19,"493 Main St, Nairobi, CA, 10100"
58630,Mazda,900000,1,04/19/19,"362 Pine St, Juja, JJ, 34532"
58631,Harrier,2500000,1,04/18/19,"81 4th St, Upperhill, UH, 90001"
58632,Harrier,2500000,1,04/13/19,"330 Maple St, Nairobi, CA, 10100"
58633,Voxy Wagon,4500000,1,04/26/19,"103 1st St, Nakuru, NY, 11000"
58634,Voxy Wagon,4500000,1,04/27/19,"773 1st St, Upperhill, UH, 90001"
58635,Prado TX,4000000,1,04/10/19,"578 6th St, Juja, JJ, 34532"
58636,Wish,1400000,1,04/01/19,"163 1st St, Kiambu, KA, 98200"
58637,Saloon,1200000,1,04/21/19,"302 2nd St, Kiambu, KA, 98200"
58638,Wish,1400000,1,04/27/19,"82 Main St, Thika, MA, 73301"
58639,Van,2000000,1,04/28/19,"224 Pine St, Juja, JJ, 34532"
58640,Wish,1400000,1,04/16/19,"539 park St, Eldoret, EL, 20345"
58641,Saloon,1200000,1,04/02/19,"355 2nd St, Upperhill, UH, 90001"
58642,Saloon,1200000,1,04/04/19,"708 8th St, Nakuru, NY, 11000"
58643,Saloon,1200000,1,04/01/19,"439 1st St, Nakuru, NY, 11000"
58644,Harrier,2500000,1,04/28/19,"7 2nd St, Thika, MA, 73301"
58645,Voxy Wagon,4500000,1,04/11/19,"97 6th St, Thika, MA, 73301"
58646,Saloon,1200000,1,04/14/19,"99 1st St, Upperhill, UH, 90001"
58647,Wish,1400000,1,04/17/19,"68 Main St, Juja, JJ, 34532"
58648,Prado TX,4000000,1,04/07/19,"739 4th St, Kiambu, KA, 98200"
58649,Saloon,1200000,1,04/24/19,"44 6th St, Juja, JJ, 34532"
58650,Prado TX,4000000,1,04/21/19,"630 8th St, Nairobi, CA, 10100"
58651,Mazda,900000,1,04/13/19,"75 4th St, Upperhill, UH, 90001"
58652,Van,2000000,1,04/12/19,"722 6th St, Nakuru, NY, 11000"
58653,Saloon,1200000,1,04/09/19,"592 park St, Juja, JJ, 34532"
58654,Voxy Wagon,4500000,1,04/07/19,"599 7th St, Nairobi, CA, 10100"
58655,Harrier,2500000,1,04/22/19,"493 4th St, Juja, JJ, 34532"
58656,Mercides,8000000,1,04/02/19,"539 Pine St, Upperhill, UH, 90001"
58657,Prado TX,4000000,1,04/15/19,"570 Pine St, Nairobi, CA, 10100"
58658,BMW,5000000,1,04/13/19,"568 8th St, Thika, MA, 73301"
58659,Wish,1400000,1,04/27/19,"495 Main St, Nairobi, CA, 10100"
58660,Saloon,1200000,1,04/20/19,"448 Main St, Juja, JJ, 34532"
58661,Saloon,1200000,1,04/06/19,"540 5th St, Kianyaga, KI, 04101"
58662,Harrier,2500000,1,04/06/19,"566 8th St, Nakuru, NY, 11000"
58663,Wish,1400000,1,04/20/19,"392 Maple St, Westland, WL, 23543"
58664,Wish,1400000,1,04/10/19,"73 4th St, Nairobi, CA, 10100"
58665,Range Rover,17000000,1,04/06/19,"320 2nd St, Kiambu, KA, 98200"
58666,Wish,1400000,1,04/26/19,"506 Main St, Thika, MA, 73301"
58667,Harrier,2500000,1,04/23/19,"57 8th St, Upperhill, UH, 90001"
58668,Van,2000000,1,04/14/19,"118 2nd St, Thika, MA, 73301"
58669,Mazda,900000,1,04/23/19,"676 6th St, Upperhill, UH, 90001"
58670,Voxy Wagon,4500000,1,04/18/19,"698 Maple St, Upperhill, UH, 90001"
58671,BMW,5000000,1,04/02/19,"696 5th St, Upperhill, UH, 90001"
58672,Mazda,900000,1,04/01/19,"115 7th St, Thika, MA, 73301"
58673,Saloon,1200000,1,04/26/19,"137 6th St, Juja, JJ, 34532"
58674,Mercides,8000000,1,04/20/19,"276 4th St, Juja, JJ, 34532"
58675,BMW,5000000,1,04/07/19,"757 2nd St, Nairobi, CA, 10100"
58676,Harrier,2500000,1,04/18/19,"326 7th St, Kiambu, KA, 98200"
58677,Voxy Wagon,4500000,1,04/26/19,"656 Pine St, Westland, WL, 23543"
58678,Harrier,2500000,1,04/17/19,"111 6th St, Thika, MA, 73301"
58679,Mazda,900000,1,04/21/19,"5 1st St, Nairobi, CA, 10100"
58680,Lexus,7500000,1,04/28/19,"538 Maple St, Nairobi, CA, 10100"
58681,Mazda,900000,1,04/01/19,"319 8th St, Upperhill, UH, 90001"
58682,Saloon,1200000,1,04/05/19,"69 1st St, Westland, WL, 23543"
58683,Mazda,900000,1,04/23/19,"744 5th St, Juja, JJ, 34532"
58684,Saloon,1200000,1,04/03/19,"613 Pine St, Westland, WL, 23543"
58685,Van,2000000,1,04/12/19,"650 Pine St, Kiambu, KA, 98200"
58686,Harrier,2500000,1,04/17/19,"535 Main St, Kiambu, KA, 98200"
58687,Van,2000000,1,04/29/19,"189 7th St, Kiambu, KA, 98200"
58688,Harrier,2500000,1,04/11/19,"528 Main St, Eldoret, EL, 20345"
58689,Saloon,1200000,1,04/15/19,"329 7th St, Upperhill, UH, 90001"
58690,Harrier,2500000,1,04/13/19,"282 7th St, Upperhill, UH, 90001"
58691,Saloon,1200000,1,04/23/19,"210 2nd St, Juja, JJ, 34532"
58692,BMW,5000000,1,04/20/19,"526 8th St, Nakuru, NY, 11000"
58693,Saloon,1200000,1,04/25/19,"348 2nd St, Nakuru, NY, 11000"
58694,Mazda,900000,1,04/12/19,"742 7th St, Westland, WL, 23543"
58695,Van,2000000,1,04/08/19,"423 6th St, Nairobi, CA, 10100"
58696,Harrier,2500000,1,04/21/19,"682 1st St, Nakuru, NY, 11000"
58697,Van,2000000,1,04/20/19,"477 Main St, Kiambu, KA, 98200"
58698,BMW,5000000,1,04/18/19,"507 Main St, Nairobi, CA, 10100"
58699,Prado TX,4000000,1,04/27/19,"311 4th St, Thika, MA, 73301"
58700,Lexus,7500000,1,04/06/19,"87 Main St, Nairobi, CA, 10100"
58701,Saloon,1200000,1,04/08/19,"200 8th St, Eldoret, EL, 20345"
58702,Prado TX,4000000,1,04/20/19,"378 park St, Thika, MA, 73301"
58703,BMW,5000000,1,04/17/19,"312 6th St, Thika, MA, 73301"
58704,Mercides,8000000,1,04/07/19,"10 6th St, Nairobi, CA, 10100"
58705,Wish,1400000,1,04/17/19,"110 8th St, Kiambu, KA, 98200"
58706,Prado TX,4000000,1,04/14/19,"703 5th St, Nairobi, CA, 10100"
58707,BMW,5000000,1,04/03/19,"118 Main St, Upperhill, UH, 90001"
58708,Wish,1400000,1,04/15/19,"632 2nd St, Thika, MA, 73301"
58709,Saloon,1200000,1,04/07/19,"94 6th St, Juja, JJ, 34532"
58710,Wish,1400000,1,04/29/19,"100 Main St, Juja, JJ, 34532"
58711,Mercides,8000000,1,04/02/19,"765 Pine St, Juja, JJ, 34532"
58712,Van,2000000,1,04/09/19,"513 4th St, Thika, MA, 73301"
58713,Saloon,1200000,1,04/21/19,"492 7th St, Juja, JJ, 34532"
58714,Voxy Wagon,4500000,1,04/03/19,"540 2nd St, Upperhill, UH, 90001"
