Order_ID,product,Price,Quantity Ordered,Order Date,Purchase Address
131833,Harrier,2500000,1,08/17/19,"38 Main St, Upperhill, UH, 90001"
131834,Mercides,8000000,1,08/20/19,"258 7th St, Upperhill, UH, 90001"
131835,Wish,1400000,1,08/10/19,"130 2nd St, Thika, MA, 73301"
131836,Mazda,900000,1,08/16/19,"500 8th St, Nakuru, NY, 11000"
131837,Harrier,2500000,1,08/18/19,"359 Pine St, Juja, JJ, 34532"
131838,Mazda,900000,1,08/18/19,"146 1st St, Thika, MA, 73301"
131839,Wish,1400000,1,08/26/19,"473 2nd St, Westland, WL, 23543"
131840,Van,2000000,1,08/16/19,"693 1st St, Upperhill, UH, 90001"
131841,Harrier,2500000,1,08/07/19,"58 Pine St, Kiambu, KA, 98200"
131842,Van,2000000,1,08/09/19,"165 park St, Nairobi, CA, 10100"
131843,Mazda,900000,1,08/18/19,"122 1st St, Thika, MA, 73301"
131844,Voxy Wagon,4500000,1,08/29/19,"15 park St, Thika, MA, 73301"
131845,Saloon,1200000,1,08/31/19,"640 4th St, Nakuru, NY, 11000"
131846,Van,2000000,1,08/31/19,"201 park St, Nairobi, CA, 10100"
131847,Mercides,8000000,1,08/28/19,"528 4th St, Westland, WL, 23543"
131848,BMW,5000000,1,08/19/19,"44 Maple St, Nakuru, NY, 11000"
131849,Mazda,900000,1,08/03/19,"150 8th St, Westland, WL, 23543"
131850,Van,2000000,1,08/14/19,"298 8th St, Westland, WL, 23543"
131851,BMW,5000000,1,08/08/19,"77 5th St, Upperhill, UH, 90001"
131852,BMW,5000000,1,08/22/19,"638 7th St, Nairobi, CA, 10100"
131853,Mazda,900000,1,08/01/19,"695 1st St, Westland, WL, 23543"
131854,Harrier,2500000,1,08/18/19,"265 Maple St, Thika, MA, 73301"
131855,Van,2000000,1,08/24/19,"666 8th St, Westland, WL, 23543"
131856,Mazda,900000,1,08/28/19,"2 Pine St, Juja, JJ, 34532"
131857,Wish,1400000,1,08/14/19,"724 2nd St, Nakuru, NY, 11000"
131858,Van,2000000,1,08/03/19,"94 Main St, Nairobi, CA, 10100"
131859,Wish,1400000,1,08/03/19,"544 7th St, Westland, WL, 23543"
131860,Harrier,2500000,1,08/07/19,"444 4th St, Thika, MA, 73301"
131861,Harrier,2500000,1,08/23/19,"298 Maple St, Upperhill, UH, 90001"
131862,Harrier,2500000,1,08/03/19,"57 6th St, Kianyaga, KI, 04101"
131863,Harrier,2500000,1,08/06/19,"273 7th St, Westland, WL, 23543"
131864,Mazda,900000,1,08/27/19,"748 park St, Westland, WL, 23543"
131865,Saloon,1200000,1,08/25/19,"381 Maple St, Juja, JJ, 34532"
131866,Mazda,900000,1,08/15/19,"134 Main St, Upperhill, UH, 90001"
131867,Harrier,2500000,1,08/27/19,"717 7th St, Thika, MA, 73301"
131868,Harrier,2500000,1,08/17/19,"414 8th St, Westland, WL, 23543"
131869,Prado TX,4000000,1,08/19/19,"247 Main St, Westland, WL, 23543"
131870,Mazda,900000,1,08/29/19,"548 Maple St, Upperhill, UH, 90001"
131871,Prado TX,4000000,1,08/29/19,"713 Maple St, Juja, JJ, 34532"
131872,Voxy Wagon,4500000,1,08/15/19,"215 Pine St, Thika, MA, 73301"
131873,Wish,1400000,1,08/14/19,"679 6th St, Thika, MA, 73301"
131874,Mazda,900000,1,08/05/19,"184 park St, Westland, WL, 23543"
131875,Mercides,8000000,1,08/15/19,"311 6th St, Upperhill, UH, 90001"
131876,BMW,5000000,1,08/01/19,"573 1st St, Kianyaga, KI, 04101"
131877,Prado TX,4000000,1,08/28/19,"35 Pine St, Westland, WL, 23543"
131878,Wish,1400000,1,08/24/19,"529 Pine St, Thika, MA, 73301"
131879,Voxy Wagon,4500000,1,08/13/19,"193 Main St, Kianyaga, KI, 04101"
131880,Mazda,900000,1,08/19/19,"344 Main St, Thika, MA, 73301"
131881,BMW,5000000,1,08/10/19,"689 7th St, Nairobi, CA, 10100"
131882,Wish,1400000,1,08/08/19,"66 Maple St, Juja, JJ, 34532"
131883,Mazda,900000,1,08/31/19,"688 2nd St, Kiambu, KA, 98200"
131884,Mazda,900000,1,08/04/19,"577 7th St, Thika, MA, 73301"
131885,Voxy Wagon,4500000,1,08/27/19,"740 Maple St, Kiambu, KA, 98200"
131886,Mazda,900000,1,08/24/19,"338 park St, Nairobi, CA, 10100"
131887,Harrier,2500000,1,08/30/19,"625 2nd St, Nairobi, CA, 10100"
131888,Saloon,1200000,1,08/07/19,"15 5th St, Nakuru, NY, 11000"
131889,Van,2000000,1,08/24/19,"110 7th St, Eldoret, EL, 20345"
131890,Prado TX,4000000,1,08/21/19,"531 4th St, Upperhill, UH, 90001"
131891,Prado TX,4000000,1,08/24/19,"97 7th St, Juja, JJ, 34532"
131892,Wish,1400000,1,08/28/19,"634 Main St, Juja, JJ, 34532"
131893,Mazda,900000,1,08/26/19,"379 7th St, Thika, MA, 73301"
131894,Saloon,1200000,1,08/28/19,"554 Pine St, Eldoret, EL, 20345"
131895,Van,2000000,1,08/14/19,"486 5th St, Upperhill, UH, 90001"
131896,Voxy Wagon,4500000,1,08/22/19,"679 Maple St, Thika, MA, 73301"
131897,Van,2000000,1,08/21/19,"653 Pine St, Upperhill, UH, 90001"
131898,BMW,5000000,1,08/23/19,"218 4th St, Nairobi, CA, 10100"
131899,BMW,5000000,1,08/08/19,"714 2nd St, Upperhill, UH, 90001"
131900,Harrier,2500000,1,08/28/19,"127 Pine St, Upperhill, UH, 90001"
131901,Saloon,1200000,1,08/20/19,"537 Main St, Juja, JJ, 34532"
131902,Voxy Wagon,4500000,1,08/10/19,"342 8th St, Westland, WL, 23543"
131903,Saloon,1200000,1,08/14/19,"267 Pine St, Upperhill, UH, 90001"
131904,Prado TX,4000000,1,08/06/19,"483 7th St, Westland, WL, 23543"
131905,Saloon,1200000,1,08/17/19,"161 Maple St, Nairobi, CA, 10100"
131906,Wish,1400000,1,08/09/19,"401 Main St, Eldoret, EL, 20345"
131907,Saloon,1200000,1,08/13/19,"432 1st St, Juja, JJ, 34532"
131908,Voxy Wagon,4500000,1,08/26/19,"444 2nd St, Juja, JJ, 34532"
131909,Prado TX,4000000,1,08/29/19,"770 6th St, Juja, JJ, 34532"
131910,Lexus,7500000,1,08/04/19,"223 7th St, Nakuru, NY, 11000"
131911,Wish,1400000,1,08/30/19,"546 7th St, Nairobi, CA, 10100"
131912,Wish,1400000,1,08/26/19,"95 4th St, Westland, WL, 23543"
131913,Saloon,1200000,1,08/26/19,"363 park St, Juja, JJ, 34532"
131914,BMW,5000000,1,08/30/19,"214 1st St, Nairobi, CA, 10100"
131915,Voxy Wagon,4500000,1,08/25/19,"555 4th St, Westland, WL, 23543"
131916,BMW,5000000,1,08/23/19,"229 1st St, Nakuru, NY, 11000"
131917,Van,2000000,1,08/21/19,"174 8th St, Nairobi, CA, 10100"
131918,Mazda,900000,1,08/02/19,"534 1st St, Kiambu, KA, 98200"
131919,Mazda,900000,1,08/26/19,"409 8th St, Kiambu, KA, 98200"
131920,BMW,5000000,1,08/17/19,"431 6th St, Juja, JJ, 34532"
131921,Lexus,7500000,1,08/04/19,"769 7th St, Nakuru, NY, 11000"
131922,BMW,5000000,1,08/28/19,"699 2nd St, Upperhill, UH, 90001"
131923,Voxy Wagon,4500000,1,08/17/19,"765 Main St, Kiambu, KA, 98200"
131924,Harrier,2500000,1,08/10/19,"575 8th St, Nairobi, CA, 10100"
131925,Saloon,1200000,1,08/22/19,"311 7th St, Westland, WL, 23543"
131926,Prado TX,4000000,1,08/06/19,"751 7th St, Juja, JJ, 34532"
131927,BMW,5000000,1,08/25/19,"115 6th St, Eldoret, EL, 20345"
131928,Prado TX,4000000,1,08/02/19,"133 8th St, Kiambu, KA, 98200"
131929,Prado TX,4000000,1,08/17/19,"751 1st St, Nakuru, NY, 11000"
131930,Harrier,2500000,1,08/19/19,"758 5th St, Nairobi, CA, 10100"
131931,Wish,1400000,1,08/19/19,"216 Maple St, Kiambu, KA, 98200"
131932,Voxy Wagon,4500000,1,08/30/19,"263 5th St, Nairobi, CA, 10100"
131933,BMW,5000000,1,08/31/19,"639 2nd St, Nairobi, CA, 10100"
131934,Voxy Wagon,4500000,1,08/29/19,"577 6th St, Eldoret, EL, 20345"
131935,Prado TX,4000000,1,08/03/19,"200 5th St, Thika, MA, 73301"
131936,Prado TX,4000000,1,08/22/19,"533 7th St, Nakuru, NY, 11000"
131937,Saloon,1200000,1,08/04/19,"531 Maple St, Thika, MA, 73301"
131938,Saloon,1200000,1,08/12/19,"270 Main St, Nairobi, CA, 10100"
131939,Saloon,1200000,1,08/30/19,"415 Maple St, Nakuru, NY, 11000"
131940,Wish,1400000,1,08/13/19,"756 7th St, Kiambu, KA, 98200"
131941,Harrier,2500000,1,08/09/19,"718 Maple St, Upperhill, UH, 90001"
131942,Wish,1400000,1,08/23/19,"387 7th St, Nairobi, CA, 10100"
131943,Saloon,1200000,1,08/13/19,"167 6th St, Nairobi, CA, 10100"
131944,Saloon,1200000,1,08/24/19,"101 8th St, Upperhill, UH, 90001"
131945,Harrier,2500000,1,08/04/19,"182 6th St, Upperhill, UH, 90001"
131946,Wish,1400000,1,08/12/19,"683 Pine St, Nairobi, CA, 10100"
131947,Van,2000000,1,08/09/19,"540 2nd St, Nakuru, NY, 11000"
131948,Mazda,900000,1,08/03/19,"620 5th St, Thika, MA, 73301"
131949,Mercides,8000000,1,08/20/19,"344 5th St, Nakuru, NY, 11000"
131950,Wish,1400000,1,08/30/19,"118 Main St, Kiambu, KA, 98200"
131951,Wish,1400000,1,08/10/19,"714 2nd St, Thika, MA, 73301"
131952,Voxy Wagon,4500000,1,08/30/19,"393 4th St, Thika, MA, 73301"
131953,Wish,1400000,1,08/28/19,"112 Pine St, Kiambu, KA, 98200"
131954,Wish,1400000,1,08/18/19,"409 Main St, Thika, MA, 73301"
131955,Van,2000000,1,08/03/19,"89 2nd St, Juja, JJ, 34532"
131956,Voxy Wagon,4500000,1,08/06/19,"297 Maple St, Nairobi, CA, 10100"
131957,Harrier,2500000,1,08/19/19,"626 8th St, Kiambu, KA, 98200"
131958,Harrier,2500000,1,08/26/19,"537 2nd St, Nairobi, CA, 10100"
131959,Wish,1400000,1,08/06/19,"404 6th St, Nairobi, CA, 10100"
131960,Wish,1400000,1,08/04/19,"472 4th St, Nakuru, NY, 11000"
131961,Wish,1400000,1,08/03/19,"236 Pine St, Upperhill, UH, 90001"
131962,Wish,1400000,1,08/29/19,"682 5th St, Nairobi, CA, 10100"
131963,Mercides,8000000,1,08/27/19,"128 8th St, Westland, WL, 23543"
131964,Mazda,900000,1,08/06/19,"248 5th St, Nairobi, CA, 10100"
131965,Harrier,2500000,1,08/13/19,"247 2nd St, Juja, JJ, 34532"
131966,Voxy Wagon,4500000,1,08/18/19,"157 Maple St, Nairobi, CA, 10100"
131967,Saloon,1200000,1,08/12/19,"140 Main St, Juja, JJ, 34532"
131968,Mazda,900000,1,08/31/19,"614 1st St, Juja, JJ, 34532"
131969,Lexus,7500000,1,08/10/19,"701 2nd St, Upperhill, UH, 90001"
131970,Saloon,1200000,1,08/19/19,"54 8th St, Westland, WL, 23543"
131971,Prado TX,4000000,1,08/07/19,"77 Maple St, Nairobi, CA, 10100"
131972,Mazda,900000,1,08/03/19,"639 7th St, Thika, MA, 73301"
131973,Prado TX,4000000,1,08/18/19,"760 Maple St, Nairobi, CA, 10100"
131974,BMW,5000000,1,08/30/19,"83 5th St, Kianyaga, KI, 04101"
131975,Saloon,1200000,1,08/28/19,"772 4th St, Kiambu, KA, 98200"
131976,Mercides,8000000,1,08/02/19,"774 6th St, Nairobi, CA, 10100"
131977,Prado TX,4000000,1,08/26/19,"731 park St, Juja, JJ, 34532"
131978,BMW,5000000,1,08/20/19,"304 Pine St, Nairobi, CA, 10100"
131979,Mazda,900000,1,08/03/19,"698 1st St, Upperhill, UH, 90001"
131980,Mercides,8000000,1,08/23/19,"329 1st St, Eldoret, EL, 20345"
131981,Van,2000000,1,08/01/19,"155 7th St, Westland, WL, 23543"
131982,Wish,1400000,1,08/08/19,"391 8th St, Thika, MA, 73301"
131983,BMW,5000000,1,08/14/19,"596 5th St, Nairobi, CA, 10100"
131984,Wish,1400000,1,08/17/19,"556 4th St, Nairobi, CA, 10100"
131985,Saloon,1200000,1,08/05/19,"108 1st St, Kiambu, KA, 98200"
131986,Harrier,2500000,1,08/29/19,"198 5th St, Thika, MA, 73301"
131987,Wish,1400000,1,08/11/19,"121 8th St, Nakuru, NY, 11000"
131988,Mazda,900000,1,08/08/19,"691 8th St, Westland, WL, 23543"
131989,Saloon,1200000,1,08/24/19,"171 5th St, Eldoret, EL, 20345"
131990,Voxy Wagon,4500000,1,08/12/19,"450 Maple St, Nairobi, CA, 10100"
131991,Saloon,1200000,1,08/30/19,"485 Main St, Thika, MA, 73301"
131992,Saloon,1200000,1,08/31/19,"294 Maple St, Upperhill, UH, 90001"
131993,Voxy Wagon,4500000,1,08/23/19,"485 2nd St, Westland, WL, 23543"
131994,Voxy Wagon,4500000,1,08/01/19,"139 park St, Upperhill, UH, 90001"
131995,Range Rover,17000000,1,08/03/19,"384 2nd St, Upperhill, UH, 90001"
131996,Prado TX,4000000,1,08/07/19,"92 5th St, Kiambu, KA, 98200"
131997,BMW,5000000,1,08/30/19,"682 park St, Nakuru, NY, 11000"
131998,Saloon,1200000,1,08/22/19,"647 7th St, Nakuru, NY, 11000"
131999,Mazda,900000,1,08/28/19,"331 Maple St, Kianyaga, KI, 04101"
132000,Voxy Wagon,4500000,1,08/23/19,"75 7th St, Nairobi, CA, 10100"
132001,Harrier,2500000,1,08/27/19,"631 Maple St, Nairobi, CA, 10100"
132002,Saloon,1200000,1,08/20/19,"185 4th St, Nakuru, NY, 11000"
132003,Van,2000000,1,08/08/19,"322 Main St, Juja, JJ, 34532"
132004,Saloon,1200000,1,08/13/19,"155 8th St, Nakuru, NY, 11000"
132005,Wish,1400000,1,08/07/19,"140 8th St, Kianyaga, KI, 04101"
132006,Lexus,7500000,1,08/29/19,"152 5th St, Westland, WL, 23543"
132007,Mazda,900000,1,08/10/19,"273 1st St, Thika, MA, 73301"
132008,Voxy Wagon,4500000,1,08/31/19,"102 2nd St, Juja, JJ, 34532"
132009,Prado TX,4000000,1,08/29/19,"24 1st St, Westland, WL, 23543"
132010,Mercides,8000000,1,08/08/19,"690 park St, Nairobi, CA, 10100"
132011,Prado TX,4000000,1,08/05/19,"433 4th St, Upperhill, UH, 90001"
132012,BMW,5000000,1,08/01/19,"631 5th St, Thika, MA, 73301"
132013,Harrier,2500000,1,08/16/19,"300 1st St, Westland, WL, 23543"
132014,BMW,5000000,1,08/03/19,"611 Pine St, Nairobi, CA, 10100"
132015,Mercides,8000000,1,08/06/19,"507 6th St, Kiambu, KA, 98200"
132016,Mazda,900000,1,08/07/19,"677 5th St, Nairobi, CA, 10100"
132017,Mazda,900000,1,08/29/19,"700 7th St, Eldoret, EL, 20345"
132018,Lexus,7500000,1,08/18/19,"167 Maple St, Nakuru, NY, 11000"
132019,Mercides,8000000,1,08/26/19,"589 Pine St, Westland, WL, 23543"
132020,Voxy Wagon,4500000,1,08/06/19,"296 Main St, Westland, WL, 23543"
132021,Saloon,1200000,1,08/29/19,"279 6th St, Nakuru, NY, 11000"
132022,Van,2000000,1,08/30/19,"350 6th St, Nakuru, NY, 11000"
132023,Wish,1400000,1,08/27/19,"610 4th St, Thika, MA, 73301"
132024,Wish,1400000,1,08/04/19,"183 1st St, Juja, JJ, 34532"
132025,Mercides,8000000,1,08/01/19,"736 5th St, Thika, MA, 73301"
132026,Voxy Wagon,4500000,1,08/14/19,"517 Pine St, Nairobi, CA, 10100"
132027,Wish,1400000,1,08/17/19,"636 4th St, Nairobi, CA, 10100"
132028,Saloon,1200000,1,08/02/19,"250 Maple St, Nairobi, CA, 10100"
132029,BMW,5000000,1,08/10/19,"252 2nd St, Juja, JJ, 34532"
132030,Harrier,2500000,1,08/15/19,"754 park St, Nairobi, CA, 10100"
132031,Mazda,900000,1,08/13/19,"425 6th St, Juja, JJ, 34532"
132032,BMW,5000000,1,08/21/19,"324 5th St, Westland, WL, 23543"
132033,Saloon,1200000,1,08/04/19,"320 6th St, Thika, MA, 73301"
132034,Van,2000000,1,08/03/19,"593 4th St, Thika, MA, 73301"
132035,Mazda,900000,1,08/19/19,"418 6th St, Kiambu, KA, 98200"
132036,Mazda,900000,1,08/11/19,"770 8th St, Westland, WL, 23543"
132037,BMW,5000000,1,08/04/19,"674 5th St, Upperhill, UH, 90001"
132038,Mercides,8000000,1,08/23/19,"19 6th St, Upperhill, UH, 90001"
132039,Harrier,2500000,1,08/13/19,"23 4th St, Westland, WL, 23543"
132040,Voxy Wagon,4500000,1,08/13/19,"170 Pine St, Nairobi, CA, 10100"
132041,BMW,5000000,1,08/03/19,"306 5th St, Thika, MA, 73301"
132042,Wish,1400000,1,08/10/19,"563 5th St, Westland, WL, 23543"
132043,Harrier,2500000,1,08/06/19,"180 8th St, Nakuru, NY, 11000"
132044,Harrier,2500000,1,08/24/19,"299 7th St, Upperhill, UH, 90001"
132045,Saloon,1200000,1,08/02/19,"605 4th St, Thika, MA, 73301"
132046,Harrier,2500000,1,08/19/19,"208 1st St, Upperhill, UH, 90001"
132047,Mercides,8000000,1,08/13/19,"445 Main St, Westland, WL, 23543"
132048,BMW,5000000,1,08/08/19,"699 Main St, Upperhill, UH, 90001"
132049,Mazda,900000,1,08/31/19,"410 7th St, Juja, JJ, 34532"
132050,Prado TX,4000000,1,08/05/19,"700 1st St, Thika, MA, 73301"
132051,Voxy Wagon,4500000,1,08/12/19,"50 1st St, Nairobi, CA, 10100"
132052,Mazda,900000,1,08/05/19,"656 8th St, Thika, MA, 73301"
132053,Saloon,1200000,1,08/21/19,"51 6th St, Nakuru, NY, 11000"
132054,BMW,5000000,1,08/10/19,"640 8th St, Kianyaga, KI, 04101"
132055,Van,2000000,1,08/05/19,"450 7th St, Nakuru, NY, 11000"
132056,Lexus,7500000,1,08/28/19,"546 8th St, Eldoret, EL, 20345"
132057,Wish,1400000,1,08/22/19,"745 8th St, Westland, WL, 23543"
132058,Mercides,8000000,1,08/21/19,"385 Main St, Upperhill, UH, 90001"
132059,Wish,1400000,1,08/24/19,"537 park St, Nakuru, NY, 11000"
132060,Wish,1400000,1,08/15/19,"241 Maple St, Nakuru, NY, 11000"
132061,Voxy Wagon,4500000,1,08/03/19,"592 1st St, Westland, WL, 23543"
132062,Wish,1400000,1,08/25/19,"283 Main St, Juja, JJ, 34532"
132063,Saloon,1200000,1,08/23/19,"401 4th St, Westland, WL, 23543"
132064,Saloon,1200000,1,08/29/19,"607 Maple St, Westland, WL, 23543"
132065,Mercides,8000000,1,08/02/19,"775 Pine St, Westland, WL, 23543"
132066,Prado TX,4000000,1,08/17/19,"459 6th St, Juja, JJ, 34532"
132067,Voxy Wagon,4500000,1,08/22/19,"668 park St, Eldoret, EL, 20345"
132068,Voxy Wagon,4500000,1,08/26/19,"413 5th St, Nairobi, CA, 10100"
132069,Voxy Wagon,4500000,1,08/22/19,"411 8th St, Thika, MA, 73301"
132070,Saloon,1200000,1,08/16/19,"500 Pine St, Upperhill, UH, 90001"
132071,Range Rover,17000000,1,08/13/19,"28 1st St, Nakuru, NY, 11000"
132072,Wish,1400000,1,08/15/19,"432 Main St, Westland, WL, 23543"
132073,Mazda,900000,1,08/14/19,"545 5th St, Thika, MA, 73301"
132074,Harrier,2500000,1,08/31/19,"418 5th St, Nairobi, CA, 10100"
132075,Wish,1400000,1,08/26/19,"455 park St, Thika, MA, 73301"
132076,Van,2000000,1,08/22/19,"361 Pine St, Upperhill, UH, 90001"
132077,Mazda,900000,1,08/14/19,"382 6th St, Juja, JJ, 34532"
132078,Prado TX,4000000,1,08/03/19,"199 8th St, Thika, MA, 73301"
132079,Harrier,2500000,1,08/13/19,"594 park St, Westland, WL, 23543"
132080,Wish,1400000,1,08/03/19,"556 7th St, Nakuru, NY, 11000"
132081,Voxy Wagon,4500000,1,08/15/19,"743 6th St, Westland, WL, 23543"
132082,Mazda,900000,1,08/17/19,"78 2nd St, Kiambu, KA, 98200"
132083,Mazda,900000,1,08/07/19,"401 6th St, Juja, JJ, 34532"
132084,Wish,1400000,1,08/10/19,"725 1st St, Juja, JJ, 34532"
132085,Wish,1400000,1,08/04/19,"575 4th St, Upperhill, UH, 90001"
132086,Harrier,2500000,1,08/18/19,"528 8th St, Upperhill, UH, 90001"
132087,Van,2000000,1,08/19/19,"757 5th St, Upperhill, UH, 90001"
132088,Voxy Wagon,4500000,1,08/21/19,"678 Pine St, Juja, JJ, 34532"
132089,Voxy Wagon,4500000,1,08/10/19,"546 2nd St, Nakuru, NY, 11000"
132090,Voxy Wagon,4500000,1,08/17/19,"275 4th St, Thika, MA, 73301"
132091,Saloon,1200000,1,08/29/19,"359 Maple St, Eldoret, EL, 20345"
132092,Saloon,1200000,1,08/01/19,"47 1st St, Thika, MA, 73301"
132093,Lexus,7500000,1,08/08/19,"315 Pine St, Thika, MA, 73301"
132094,Mazda,900000,1,08/13/19,"209 1st St, Nairobi, CA, 10100"
132095,Wish,1400000,1,08/16/19,"644 5th St, Upperhill, UH, 90001"
132096,Mercides,8000000,1,08/24/19,"605 park St, Thika, MA, 73301"
132097,Wish,1400000,1,08/14/19,"474 1st St, Upperhill, UH, 90001"
132098,Voxy Wagon,4500000,1,08/07/19,"397 Main St, Nairobi, CA, 10100"
132099,BMW,5000000,1,08/25/19,"463 Pine St, Thika, MA, 73301"
132100,Lexus,7500000,1,08/31/19,"598 7th St, Nairobi, CA, 10100"
132101,Wish,1400000,1,08/02/19,"38 Pine St, Thika, MA, 73301"
132102,Wish,1400000,1,08/30/19,"597 5th St, Upperhill, UH, 90001"
132103,Saloon,1200000,1,08/18/19,"120 Maple St, Eldoret, EL, 20345"
132104,Voxy Wagon,4500000,1,08/01/19,"778 park St, Juja, JJ, 34532"
132105,Mazda,900000,1,08/08/19,"641 8th St, Kianyaga, KI, 04101"
132106,Range Rover,17000000,1,08/16/19,"168 Pine St, Thika, MA, 73301"
132107,Prado TX,4000000,1,08/31/19,"409 Main St, Nakuru, NY, 11000"
132108,Saloon,1200000,1,08/18/19,"180 Maple St, Nakuru, NY, 11000"
132109,Saloon,1200000,1,08/28/19,"279 2nd St, Juja, JJ, 34532"
132110,Mazda,900000,1,08/08/19,"717 5th St, Upperhill, UH, 90001"
132111,Saloon,1200000,1,08/13/19,"212 Maple St, Nakuru, NY, 11000"
132112,Mazda,900000,1,08/26/19,"285 Maple St, Nairobi, CA, 10100"
132113,Wish,1400000,1,08/05/19,"324 1st St, Nairobi, CA, 10100"
132114,Wish,1400000,1,08/14/19,"255 5th St, Westland, WL, 23543"
132115,Wish,1400000,1,08/29/19,"13 5th St, Upperhill, UH, 90001"
132116,Wish,1400000,1,08/18/19,"534 1st St, Nairobi, CA, 10100"
132117,Wish,1400000,1,08/25/19,"118 6th St, Thika, MA, 73301"
132118,Voxy Wagon,4500000,1,08/27/19,"448 6th St, Westland, WL, 23543"
132119,Prado TX,4000000,1,08/08/19,"375 6th St, Kiambu, KA, 98200"
132120,Range Rover,17000000,1,08/31/19,"589 Main St, Thika, MA, 73301"
132121,Harrier,2500000,1,08/03/19,"734 4th St, Thika, MA, 73301"
132122,Saloon,1200000,1,08/26/19,"240 Pine St, Nairobi, CA, 10100"
132123,Harrier,2500000,1,08/04/19,"331 6th St, Nakuru, NY, 11000"
132124,Range Rover,17000000,1,08/24/19,"500 5th St, Nairobi, CA, 10100"
